Data da atividade,Nome da atividade,Tipo de atividade,Descrição da atividade,Tempo decorrido,Distância,Frequência cardíaca máxima,Esforço relativo,Deslocamento,Observação privada da atividade,Equipamento da atividade,Peso do atleta,Peso da bicicleta,Tempo decorrido,Tempo de movimentação,Distância,Velocidade máx.,Velocidade média,Ganho de elevação,Perda de elevação,Elevação mínima,Elevação máxima,Inclinação máxima,Inclinação média,Inclinação positiva média,Inclinação negativa média,Cadência máxima,Cadência média,Frequência cardíaca máxima,Frequência cardíaca média,Máximo de watts,Média de watts,Calorias,Temperatura máxima,Temperatura média,Esforço relativo,Total de trabalho,Número de corridas,Tempo de subida,Tempo de descida,Outro tempo,Percepção de esforço,Tipo,Hora de início,Média ponderada de potência,Contagem de potência,Usar Percepção de esforço,Percepção de esforço relativo,Deslocamento,Peso total levantado,Da atividade carregada,Distância ajustada à inclinação,Tempo de observação do clima,Condição climática,Temperatura atmosférica,Temperatura aparente,Ponto de orvalho,Umidade,Pressão atmosférica,Velocidade do vento,Rajada de vento,Direção do vento,Intensidade da precipitação,Hora do nascer do sol,Hora do pôr do sol,Fase da lua,Probabilidade de precipitação,Tipo de precipitação,Nebulosidade,Visibilidade,Índice UV,Previsão de ozônio,Contagem de pulos,Garra total,Fluxo médio,Sinalizado,Velocidade média (tempo decorrido),Distância na terra,Distância recém-explorada,Distância de terra recém-explorada,Contagem de atividades,Total de passos,Economia de carbono
11 de fev de 2022 09:10:38,Caminhada matinal,Caminhada,,2246,3,,,true,,,,,2246.0,1919.0,3008.820068359375,11.03613567352295,1.5679104328155518,63.782325744628906,65.0822982788086,692.7999877929688,755.0999755859375,20.649065017700195,-0.04320630431175232,,,,,,,,,288.3564147949219,,,,,,,,,6.0,,,,,0.0,50.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.339634895324707,2492.39990234375,,,,,
12 de fev de 2022 08:43:49,Corrida matinal,Corrida,,1861,"5,03",,,false,,,,,1861.0,1484.0,5029.56005859375,5.975976467132568,3.3891913890838623,81.80220031738281,82.20220184326172,694.5999755859375,738.9000244140625,23.5771427154541,-0.007952981628477573,,,,,,,,,502.9240417480469,,,,,,,,,5.0,,,,,0.0,26.0,0.0,,1.0,5247.7001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.7026114463806152,3933.199951171875,,,,,
12 de fev de 2022 09:15:20,Caminhada matinal,Caminhada,,2604,"3,72",,,true,,,,,2604.0,2241.0,3721.179931640625,5.460009574890137,1.6604996919631958,27.263307571411133,27.2632999420166,694.7000122070312,711.7000122070312,13.157960891723633,0.0,,,,,,,,,356.6268615722656,,,,,,,,,4.0,,,,,0.0,24.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.429024577140808,2757.300048828125,,,,,
14 de fev de 2022 08:44:45,Corrida matinal,Corrida,,1528,"4,99",,,false,,,,,1528.0,1420.0,4993.56005859375,10.29800033569336,3.5165915489196777,71.31904602050781,69.71900177001953,694.5999755859375,738.9000244140625,13.354301452636719,0.0320412702858448,,,,,,,,,492.0465393066406,,,,,,,,,5.0,,,,,0.0,25.0,0.0,,1.0,5134.2001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2680366039276123,3452.10009765625,,,,,
14 de fev de 2022 09:10:50,Caminhada matinal,Caminhada,,3842,"3,24",,,true,,,,,3842.0,1993.0,3243.8798828125,9.552996635437012,1.6276366710662842,56.488094329833984,56.98809814453125,694.7999877929688,752.5999755859375,25.196866989135742,-0.01541364099830389,,,,,,,,,310.88385009765625,,,,,,,,,4.0,,,,,0.0,22.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.8443206548690796,2106.60009765625,,,,,
15 de fev de 2022 08:43:11,Corrida matinal,Corrida,,1539,"5,37",,,false,,,,,1539.0,1445.0,5375.240234375,12.590039253234863,3.7198894023895264,118.56865692138672,115.76899719238281,680.7000122070312,728.2000122070312,36.15951156616211,0.05209069326519966,,,,,,,,,573.0958862304688,,,,,,,,,5.0,,,,,0.0,26.0,0.0,,1.0,5979.89990234375,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4926836490631104,2694.39990234375,,,,,
15 de fev de 2022 09:09:11,Caminhada matinal,Caminhada,,2545,"3,81",,,true,,,,,2545.0,2107.0,3809.35009765625,10.174800872802734,1.8079497814178467,66.34356689453125,69.0436019897461,694.5999755859375,752.5,31.476961135864258,-0.07087823003530502,,,,,,,,,365.07684326171875,,,,,,,,,5.0,,,,,0.0,38.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4967976808547974,2060.800048828125,,,,,
19 de fev de 2022 08:46:22,Corrida matinal,Corrida,,1536,"4,54",,,false,,,,,1536.0,1308.0,4544.33984375,7.539999961853027,3.4742660522460938,60.28976058959961,60.18980026245117,694.7000122070312,738.9000244140625,17.607803344726562,0.0022005396895110607,,,,,,,,,448.03814697265625,,,,,,,,,5.0,,,,,0.0,23.0,0.0,,1.0,4675.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.95855450630188,3593.60009765625,,,,,
19 de fev de 2022 09:12:20,Caminhada matinal,Caminhada,,2338,"3,44",,,true,,,,,2338.0,1972.0,3444.02001953125,5.8280029296875,1.7464604377746582,42.68714141845703,42.68709945678711,689.7999877929688,711.2999877929688,46.61332321166992,0.0,,,,,,,,,330.064697265625,,,,,,,,,4.0,,,,,0.0,21.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4730623960494995,3220.800048828125,,,,,
20 de fev de 2022 08:52:16,Corrida matinal,Corrida,,1530,"4,46",,,false,,,,,1530.0,1262.0,4461.8798828125,6.17999792098999,3.535562515258789,55.666236877441406,59.76620101928711,694.5999755859375,738.7999877929688,18.11240005493164,-0.09188952296972275,,,,,,,,,438.8377990722656,,,,,,,,,5.0,,,,,0.0,22.0,0.0,,1.0,4579.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9162614345550537,3807.89990234375,,,,,
24 de fev de 2022 15:28:41,Corrida na hora do almoço,Corrida,,1516,"4,76",,,false,,Olympikus destruí pé ,,,1516.0,1291.0,4763.39990234375,11.083951950073242,3.689697742462158,70.7645492553711,66.7645034790039,695.0999755859375,732.4000244140625,49.441558837890625,0.08397363126277924,,,,,,,,,482.6640930175781,,,,,,,,,,,,,,0.0,,0.0,,1.0,5036.2998046875,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1420843601226807,4583.10009765625,,,,,
27 de fev de 2022 08:59:05,Corrida matinal,Corrida,,1484,"4,67",,,false,,,,,1484.0,1288.0,4677.43994140625,6.728456974029541,3.6315526962280273,66.0940933227539,62.69409942626953,694.9000244140625,738.4000244140625,18.48196792602539,0.07268933206796646,,,,,,,,,462.4999694824219,,,,,,,,,5.0,,,,,0.0,23.0,0.0,,1.0,4825.89990234375,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.151913642883301,3703.199951171875,,,,,
27 de fev de 2022 09:26:31,Caminhada matinal,Caminhada,,2274,"2,9",,,true,,,,,2274.0,1810.0,2907.760009765625,4.364999294281006,1.6064972877502441,12.379166603088379,14.379166603088379,695.0999755859375,704.4000244140625,7.361830711364746,-0.06878146529197693,,,,,,,,,278.6711120605469,,,,,,,,,5.0,,,,,0.0,32.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2786983251571655,1739.9000244140625,,,,,
28 de fev de 2022 09:04:11,Corrida matinal,Corrida,,2028,"5,06",,,false,,,,,2028.0,1445.0,5060.77001953125,8.388500213623047,3.502263069152832,82.17915344238281,82.37920379638672,681.2000122070312,728.5999755859375,35.58978271484375,-0.003951967693865299,,,,,,,,,515.3541259765625,,,,,,,,,5.0,,,,,0.0,26.0,0.0,,1.0,5377.39990234375,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4954488277435303,3062.5,,,,,
1 de mar de 2022 09:12:44,Corrida matinal,Corrida,,2012,"4,66",,,false,,,,,2012.0,1324.0,4665.14990234375,6.515997409820557,3.523527145385742,52.606178283691406,56.50619888305664,695.0999755859375,738.4000244140625,23.967817306518555,-0.08359859883785248,,,,,,,,,457.1235046386719,,,,,,,,,6.0,,,,,0.0,34.0,0.0,,1.0,4769.7998046875,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.3186628818511963,3991.199951171875,,,,,
1 de mar de 2022 09:46:40,Caminhada matinal,Caminhada,,2774,"4,61",,,true,,,,,2774.0,2484.0,4610.35986328125,10.25500202178955,1.8560224771499634,57.46242904663086,58.36240005493164,684.5,722.7999877929688,36.02849197387695,-0.019521253183484077,,,,,,,,,441.84326171875,,,,,,,,,5.0,,,,,0.0,44.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6619898080825806,3125.300048828125,,,,,
2 de mar de 2022 09:12:03,Corrida matinal,Corrida,,1428,"4,32",,,false,,,,,1428.0,1236.0,4326.1298828125,7.3339996337890625,3.500105142593384,98.17095947265625,97.6709976196289,694.9000244140625,754.5,27.514142990112305,0.011557674035429955,,,,,,,,,448.8719482421875,,,,,,,,,5.0,,,,,0.0,22.0,0.0,,1.0,4683.7001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0295026302337646,2796.300048828125,,,,,
2 de mar de 2022 09:36:22,Caminhada matinal,Caminhada,,2501,"3,59",,,true,,,,,2501.0,2153.0,3597.449951171875,11.401350975036621,1.6709010601043701,47.22586441040039,46.925899505615234,691.4000244140625,711.4000244140625,48.804054260253906,0.008339240215718746,,,,,,,,,344.7689514160156,,,,,,,,,5.0,,,,,0.0,38.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4384045600891113,3527.60009765625,,,,,
3 de mar de 2022 08:55:01,Corrida matinal,Corrida,,1561,"4,64",,,false,,,,,1561.0,1332.0,4644.919921875,6.274950981140137,3.4871771335601807,63.92341995239258,63.1234016418457,694.9000244140625,738.4000244140625,34.03575134277344,0.017223117873072624,,,,,,,,,460.9570007324219,,,,,,,,,6.0,,,,,0.0,35.0,0.0,,1.0,4809.7998046875,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9756052494049072,3762.300048828125,,,,,
3 de mar de 2022 09:21:37,Caminhada matinal,Caminhada,,1698,"2,75",,,false,,,,,1698.0,1571.0,2754.320068359375,6.260998725891113,1.7532272338867188,73.71731567382812,73.41729736328125,695.0999755859375,754.4000244140625,46.01585006713867,0.010891980491578579,,,,,,,,,263.96588134765625,,,,,,,,,5.0,,,,,0.0,28.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6220966577529907,2021.0999755859375,,,,,
4 de mar de 2022 08:59:48,Corrida matinal,Corrida,,1652,"5,16",,,false,,,,,1652.0,1482.0,5163.009765625,6.876074314117432,3.4838123321533203,78.62028503417969,77.72029876708984,695.0999755859375,738.4000244140625,24.489761352539062,0.01743169315159321,,,,,,,,,514.1848754882812,,,,,,,,,6.0,,,,,0.0,39.0,0.0,,1.0,5365.2001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1253085136413574,3901.300048828125,,,,,
4 de mar de 2022 09:27:46,Caminhada matinal,Caminhada,,2187,"2,95",,,false,,,,,2187.0,1839.0,2949.8798828125,8.294858932495117,1.604067325592041,62.91779327392578,63.517799377441406,693.5999755859375,756.7999877929688,33.98028564453125,-0.020339811220765114,,,,,,,,,282.707763671875,,,,,,,,,3.0,,,,,0.0,15.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3488248586654663,2632.89990234375,,,,,
7 de mar de 2022 08:47:37,Corrida matinal,Corrida,,1491,"4,74",,,false,,,,,1491.0,1359.0,4741.0498046875,8.934000015258789,3.488631248474121,63.5882568359375,60.888301849365234,694.9000244140625,738.4000244140625,21.804431915283203,0.05694941058754921,,,,,,,,,466.9180603027344,,,,,,,,,5.0,,,,,0.0,24.0,0.0,,1.0,4872.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.179778575897217,4232.2001953125,,,,,
7 de mar de 2022 09:12:58,Caminhada matinal,Caminhada,,2223,"3,01",,,true,,,,,2223.0,1844.0,3015.929931640625,7.602002143859863,1.635536789894104,58.45145034790039,59.25149917602539,695.0999755859375,754.5,27.19683265686035,-0.026525815948843956,,,,,,,,,289.0378112792969,,,,,,,,,6.0,,,,,0.0,48.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.3566936254501343,1970.0,,,,,
8 de mar de 2022 08:46:24,Corrida matinal,Corrida,,1604,"4,81",,,false,,,,,1604.0,1387.0,4817.8798828125,7.289998531341553,3.473597526550293,82.10887908935547,79.00890350341797,681.2000122070312,728.5999755859375,34.15692901611328,0.0643436536192894,,,,,,,,,494.1070251464844,,,,,,,,,5.0,,,,,0.0,25.0,0.0,,1.0,5155.7001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0036656856536865,2855.699951171875,,,,,
8 de mar de 2022 09:13:30,Caminhada matinal,Caminhada,,2135,"3,13",,,true,,,,,2135.0,1889.0,3138.469970703125,6.770001411437988,1.661445140838623,68.43798065185547,68.93800354003906,695.0999755859375,754.5,34.825965881347656,-0.015931330621242523,,,,,,,,,300.78167724609375,,,,,,,,,5.0,,,,,0.0,34.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4700093269348145,2311.10009765625,,,,,
9 de mar de 2022 08:50:48,Corrida matinal,Corrida,,1346,"4,5",,,false,,,,,1346.0,1198.0,4505.2998046875,9.689990043640137,3.7606842517852783,108.06048583984375,103.36000061035156,694.9000244140625,754.5,21.544193267822266,0.10432158410549164,,,,,,,,,467.62725830078125,,,,,,,,,5.0,,,,,0.0,21.0,0.0,,1.0,4879.39990234375,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3471767902374268,2633.5,,,,,
9 de mar de 2022 09:13:36,Caminhada matinal,Caminhada,,6716,"3,78",,,false,,Olympikus destruí pé ,,,6716.0,2312.0,3783.830078125,10.452001571655273,1.6366046667099,48.07822036743164,51.7781982421875,690.5999755859375,711.4000244140625,47.4992561340332,-0.09778451919555664,,,,,,,,,362.6310729980469,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5634053349494934,3738.89990234375,,,,,
11 de mar de 2022 08:49:23,Corrida matinal,Corrida,,1482,"4,48",,,false,,,,,1482.0,1305.0,4484.330078125,6.289996147155762,3.4362683296203613,55.29253387451172,55.49250030517578,695.0999755859375,738.4000244140625,26.450302124023438,-0.004459974821656942,,,,,,,,,441.3103942871094,,,,,,,,,5.0,,,,,0.0,23.0,0.0,,1.0,4604.7998046875,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0258636474609375,3907.0,,,,,
11 de mar de 2022 09:14:30,Caminhada matinal,Caminhada,,1862,"2,84",,,false,,,,,1862.0,1613.0,2839.949951171875,6.584798812866211,1.7606632709503174,58.15885543823242,59.15890121459961,695.0999755859375,754.5,20.958959579467773,-0.03521188721060753,,,,,,,,,272.1723937988281,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5252147912979126,1706.9000244140625,,,,,
14 de mar de 2022 08:47:10,Corrida matinal,Corrida,,1579,"4,68",,,false,,,,,1579.0,1407.0,4684.89990234375,6.362011909484863,3.3297085762023926,88.44757843017578,86.24759674072266,681.2000122070312,725.9000244140625,36.086692810058594,0.04695938155055046,,,,,,,,,485.03125,,,,,,,,,5.0,,,,,0.0,25.0,0.0,,1.0,5061.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.9670042991638184,2719.89990234375,,,,,
14 de mar de 2022 09:13:59,Caminhada matinal,Caminhada,,2311,"3,26",,,true,,,,,2311.0,2055.0,3264.929931640625,7.356000900268555,1.5887737274169922,59.76878356933594,60.36880111694336,695.0999755859375,754.4000244140625,30.63735580444336,-0.018377117812633514,,,,,,,,,312.9012145996094,,,,,,,,,6.0,,,,,0.0,54.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4127780199050903,2177.0,,,,,
15 de mar de 2022 08:51:36,Corrida matinal,Corrida,,1504,"4,56",,,false,,,,,1504.0,1327.0,4562.31982421875,6.367968559265137,3.438070774078369,62.46182632446289,62.76179885864258,694.9000244140625,738.4000244140625,26.97127342224121,-0.0065756021067500114,,,,,,,,,449.5715637207031,,,,,,,,,5.0,,,,,0.0,23.0,0.0,,1.0,4691.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0334572792053223,3647.0,,,,,
16 de mar de 2022 08:46:30,Corrida matinal,Corrida,,1488,"4,56",,,false,,,,,1488.0,1303.0,4562.14990234375,8.174799919128418,3.5012662410736084,52.87712097167969,56.87710189819336,695.0999755859375,738.4000244140625,15.278432846069336,-0.087677963078022,,,,,,,,,447.0989685058594,,,,,,,,,6.0,,,,,0.0,34.0,0.0,,1.0,4665.2001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0659608840942383,3880.300048828125,,,,,
16 de mar de 2022 09:11:34,Caminhada matinal,Caminhada,,2632,"3,1",,,true,,,,,2632.0,2059.0,3101.68994140625,7.829666614532471,1.5064059495925903,58.58481979370117,59.984798431396484,695.0999755859375,754.5,18.45017433166504,-0.04513668268918991,,,,,,,,,297.25677490234375,,,,,,,,,6.0,,,,,0.0,54.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.1784536838531494,2003.199951171875,,,,,
17 de mar de 2022 08:49:01,Corrida matinal,Corrida,,1037,"2,96",,,false,,,,,1037.0,856.0,2962.030029296875,6.02001953125,3.460315465927124,18.190570831298828,17.990571975708008,695.0999755859375,709.9000244140625,16.717126846313477,0.006752125918865204,,,,,,,,,286.40899658203125,,,,,,,,,5.0,,,,,0.0,15.0,0.0,,1.0,2988.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.8563451766967773,1924.0999755859375,,,,,
17 de mar de 2022 09:06:48,Caminhada matinal,Caminhada,,2024,"3,1",,,true,,,,,2024.0,1688.0,3099.590087890625,11.279196739196777,1.8362500667572021,65.53425598144531,66.1343002319336,693.5,756.7000122070312,44.30417251586914,-0.01935739815235138,,,,,,,,,297.0555419921875,,,,,,,,,3.0,,,,,0.0,14.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.5314180850982666,2408.0,,,,,
18 de mar de 2022 08:51:56,Corrida matinal,Corrida,,1486,"4,56",,,false,,Olympikus destruí pé ,,,1486.0,1294.0,4568.81005859375,9.952001571655273,3.5307650566101074,57.1763801574707,55.67639923095703,695.0999755859375,738.4000244140625,16.517271041870117,0.032831307500600815,,,,,,,,,449.1019592285156,,,,,,,,,6.0,,,,,0.0,34.0,0.0,,1.0,4686.10009765625,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0745694637298584,4003.60009765625,,,,,
21 de mar de 2022 08:47:08,Corrida matinal,Corrida,,1607,"4,66",,,false,,,,,1607.0,1388.0,4665.759765625,6.745995998382568,3.3614983558654785,60.842041015625,60.141998291015625,694.9000244140625,738.4000244140625,27.396974563598633,0.015002915635704994,,,,,,,,,460.36279296875,,,,,,,,,5.0,,,,,0.0,25.0,0.0,,1.0,4803.60009765625,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.903397560119629,3705.699951171875,,,,,
22 de mar de 2022 08:46:51,Corrida matinal,Corrida,,1635,"4,96",,,false,,,,,1635.0,1399.0,4961.5400390625,13.719995498657227,3.546490430831909,81.84379577636719,80.643798828125,681.2000122070312,728.5999755859375,33.8623161315918,0.024186039343476295,,,,,,,,,506.9108581542969,,,,,,,,,6.0,,,,,0.0,36.0,0.0,,1.0,5289.2998046875,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.034580945968628,2997.5,,,,,
22 de mar de 2022 09:14:29,Caminhada matinal,Caminhada,,2465,"2,94",,,true,,,,,2465.0,1919.0,2942.739990234375,4.3759765625,1.5334757566452026,56.326622009277344,57.226600646972656,695.0999755859375,754.2000122070312,31.784870147705078,-0.030583741143345833,,,,,,,,,282.02349853515625,,,,,,,,,5.0,,,,,0.0,34.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.1938092708587646,1863.4000244140625,,,,,
23 de mar de 2022 08:47:42,Corrida matinal,Corrida,,1631,"4,74",,,false,,,,,1631.0,1343.0,4741.9501953125,6.972998142242432,3.5308640003204346,53.024383544921875,57.02439880371094,695.0999755859375,738.4000244140625,16.61895751953125,-0.0843534767627716,,,,,,,,,464.8479919433594,,,,,,,,,5.0,,,,,0.0,24.0,0.0,,1.0,4850.39990234375,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.907388210296631,4258.89990234375,,,,,
24 de mar de 2022 08:44:38,Corrida matinal,Corrida,,1474,"4,49",,,false,,,,,1474.0,1227.0,4489.89990234375,10.381994247436523,3.659250020980835,100.64908599853516,99.04900360107422,694.9000244140625,754.5,37.07316970825195,0.03563553839921951,,,,,,,,,465.8638610839844,,,,,,,,,5.0,,,,,0.0,22.0,0.0,,1.0,4861.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.046065092086792,2839.10009765625,,,,,
24 de mar de 2022 09:09:59,Caminhada matinal,Caminhada,,2491,"3,2",,,false,,,,,2491.0,1959.0,3201.860107421875,6.268017768859863,1.634436011314392,22.1103515625,23.91035270690918,695.0999755859375,711.5,10.356801986694336,-0.05621732026338577,,,,,,,,,306.8567810058594,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2853714227676392,2992.5,,,,,
28 de mar de 2022 08:51:24,Corrida matinal,Corrida,,1509,"4,51",,,false,,,,,1509.0,1247.0,4514.35009765625,7.662011623382568,3.620168447494507,52.81889724731445,56.51890182495117,695.0999755859375,738.4000244140625,16.824378967285156,-0.08196085691452026,,,,,,,,,443.5721435546875,,,,,,,,,4.0,,,,,0.0,13.0,0.0,,1.0,4628.39990234375,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.99161696434021,3863.699951171875,,,,,
28 de mar de 2022 09:17:09,Caminhada matinal,Caminhada,,1953,"2,46",,,false,,Olympikus destruí pé ,,,1953.0,1673.0,2461.1298828125,9.451199531555176,1.4710878133773804,62.94230651855469,68.64230346679688,693.5,756.7000122070312,46.353370666503906,-0.23160094022750854,,,,,,,,,235.86741638183594,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2601791620254517,2064.10009765625,,,,,
30 de mar de 2022 08:46:13,Corrida matinal,Corrida,,2019,"5,79",,,false,,,,,2019.0,1612.0,5791.16015625,8.890039443969727,3.592531204223633,90.26142883300781,88.9614028930664,692.7000122070312,767.0,19.41845703125,0.02244800701737404,,,,,,,,,573.7284545898438,,,,,,,,,6.0,,,,,0.0,42.0,0.0,,1.0,5986.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.868330955505371,4665.89990234375,,,,,
30 de mar de 2022 09:20:16,Caminhada matinal,Caminhada,,1738,"2,78",,,false,,,,,1738.0,1546.0,2784.739990234375,11.760000228881836,1.8012548685073853,70.02210998535156,74.62210083007812,693.5999755859375,757.2999877929688,27.23152732849121,-0.16518597304821014,,,,,,,,,266.8812255859375,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6022670269012451,1886.699951171875,,,,,
4 de abr de 2022 08:49:08,Corrida matinal,Corrida,,1446,"4,6",,,false,,,,,1446.0,1286.0,4604.56005859375,8.920019149780273,3.580528736114502,57.837669372558594,56.03770065307617,695.0999755859375,738.4000244140625,12.607189178466797,0.03909168392419815,,,,,,,,,452.6670837402344,,,,,,,,,6.0,,,,,0.0,33.0,0.0,,1.0,4723.2998046875,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.184343099594116,4146.2998046875,,,,,
5 de abr de 2022 08:50:50,Corrida matinal,Corrida,,1430,"4,48",,,false,,,,,1430.0,1275.0,4484.97998046875,7.815333366394043,3.5176312923431396,63.88919448852539,63.28919982910156,681.2000122070312,722.9000244140625,33.764854431152344,0.013377985917031765,,,,,,,,,455.27386474609375,,,,,,,,,5.0,,,,,0.0,23.0,0.0,,1.0,4750.5,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.136349678039551,2185.89990234375,,,,,
5 de abr de 2022 09:15:04,Caminhada matinal,Caminhada,,1792,"2,6",,,false,,Olympikus destruí pé ,,,1792.0,1616.0,2603.110107421875,5.787988185882568,1.6108354330062866,63.4483642578125,65.14839935302734,693.4000244140625,756.7000122070312,47.468299865722656,-0.06530649960041046,,,,,,,,,249.47434997558594,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4526283740997314,2261.800048828125,,,,,
6 de abr de 2022 08:52:03,Corrida matinal,Corrida,,3379,"7,78",,,false,,,,,3379.0,2792.0,7779.58984375,9.746667861938477,2.786386013031006,129.50955200195312,129.80999755859375,689.4000244140625,754.4000244140625,34.49485397338867,-0.003856244497001171,,,,,,,,,783.4390258789062,,,,,,,,,5.0,,,,,0.0,50.0,0.0,,1.0,8174.7001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.302335023880005,5635.5,,,,,
8 de abr de 2022 08:44:40,Corrida matinal,Corrida,,1495,"4,41",,,false,,,,,1495.0,1262.0,4411.56005859375,5.739990234375,3.4956893920898438,56.369659423828125,56.569698333740234,695.0999755859375,738.4000244140625,24.128681182861328,-0.0045335437171161175,,,,,,,,,434.55389404296875,,,,,,,,,5.0,,,,,0.0,22.0,0.0,,1.0,4534.2998046875,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.950876235961914,3963.39990234375,,,,,
11 de abr de 2022 08:45:54,Corrida matinal,Corrida,,1555,"4,59",,,false,,,,,1555.0,1289.0,4594.8798828125,7.273355960845947,3.564685821533203,53.11520767211914,55.915199279785156,695.0999755859375,738.4000244140625,19.51215362548828,-0.060937393456697464,,,,,,,,,450.5491027832031,,,,,,,,,5.0,,,,,0.0,23.0,0.0,,1.0,4701.2001953125,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.954906702041626,3957.300048828125,,,,,
11 de abr de 2022 09:12:13,Caminhada matinal,Caminhada,,2008,"2,81",,,true,,,,,2008.0,1701.0,2818.610107421875,4.478003025054932,1.6570311784744263,69.74466705322266,69.8447036743164,695.0999755859375,754.0999755859375,17.4165096282959,-0.003547847969457507,,,,,,,,,270.1272277832031,,,,,,,,,5.0,,,,,0.0,30.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4036903381347656,2062.5,,,,,
13 de abr de 2022 08:49:28,Corrida matinal,Corrida,,1421,"4,6",,,false,,blue,,,1421.0,1303.0,4600.9599609375,7.358007907867432,3.5310513973236084,63.92176055908203,62.02180099487305,694.9000244140625,738.4000244140625,22.98299217224121,0.04129572957754135,,,,,,,,,454.5550842285156,,,,,,,,,6.0,,,,,0.0,34.0,0.0,,1.0,4743.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.237832546234131,4026.89990234375,,,,,
13 de abr de 2022 09:13:43,Caminhada matinal,Caminhada,,2051,"2,58",,,true,,blue,,,2051.0,1721.0,2588.590087890625,6.332499980926514,1.5041197538375854,63.0047607421875,63.20479965209961,693.5999755859375,756.7999877929688,28.28826904296875,-0.007726213429123163,,,,,,,,,248.0828094482422,,,,,,,,,6.0,,,,,0.0,45.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.2621111869812012,2251.300048828125,,,,,
